verse_id,doc_id,match,tokens,tfidf,proportion,runs_pval
Deuteronomy 11:1 (KJV),sn83016925/1887-03-30/ed-1/seq-4/,noise,28,2.1092698669273084,0.25925925925925924,4.039636435901743e-27
1 Samuel 17:48 (KJV),sn97067613/1889-08-29/ed-1/seq-4/,quotation,42,2.934667543440879,0.2692307692307692,1.4162384737245862e-8
Job 5:7 (KJV),sn84026909/1884-03-13/ed-1/seq-3/,quotation,13,2.8162375244383564,0.2708333333333333,4.6566134215390665e-34
Matthew 12:25 (KJV),sn84020109/1875-10-07/ed-1/seq-1/,noise,6,0.25981896391547177,0.027777777777777776,0.18677695543438855
Romans 10:9 (KJV),sn86072143/1872-04-05/ed-1/seq-3/,quotation,72,3.9381902802606366,0.375,7.570935733666962e-82
Job 3:17 (KJV),sn89058128/1899-03-16/ed-1/seq-2/,quotation,7,5.59914679414963,0.5384615384615385,3.501525667790997e-126
Matthew 5:14 (KJV),sn83035595/1860-05-18/ed-1/seq-1/,quotation,5,1.1017635745729877,0.10416666666666666,3.7764492400835067e-8
Luke 9:25 (KJV),sn85033781/1896-02-26/ed-1/seq-6/,quotation,48,7.016991390905233,0.6666666666666666,6.93940258055959e-27
Romans 8:16 (KJV),sn88064020/1921-07-28/ed-1/seq-7/,quotation,60,10.769149118772138,1,1.566527354496343e-38
Numbers 23:10 (KJV),sn85038102/1898-01-14/ed-1/seq-6/,quotation,60,3.7364376783507103,0.3571428571428571,2.1382083727449652e-7
Ephesians 1:2 (KJV),sn83025323/1914-06-25/ed-1/seq-1/,noise,10,1.728143500804942,0.20833333333333331,2.113879815951923e-8
Mark 8:36 (KJV),sn87075048/1900-06-21/ed-1/seq-2/,quotation,37,4.580926779865239,0.44047619047619047,1.5315523630444364e-21
Matthew 5:8 (KJV),sn88061077/1868-03-13/ed-1/seq-3/,quotation,24,10.285852404659796,1,4.149636961583434e-62
Matthew 5:37 (KJV),sn86071045/1881-04-27/ed-1/seq-3/,quotation,109,12.19312874675106,1.1354166666666665,3.0793705895441326e-91
Proverbs 22:1 (KJV),sn83004226/1912-09-27/ed-1/seq-6/,quotation,36,3.4502800077100693,0.3333333333333333,2.8203375198912613e-54
Psalm 46:2 (KJV),sn90059228/1881-06-01/ed-1/seq-2/,quotation,48,5.628719017990663,0.5,4.374204095697122e-42
Hebrews 10:23 (KJV),sn85052141/1916-10-12/ed-1/seq-6/,quotation,43,6.629306621737801,0.5972222222222222,1.8292823762885452e-57
Luke 18:29 (KJV),sn84024718/1873-02-11/ed-1/seq-2/,noise,5,0.256256637359595,0.03205128205128205,0.05723512247353927
Revelation 1:5 (KJV),sn94060041/1894-03-03/ed-1/seq-1/,quotation,48,2.958756820177296,0.26666666666666666,6.707983723954785e-15
Luke 12:41 (KJV),sn88064181/1914-03-06/ed-1/seq-7/,quotation,30,3.2700126748079286,0.3125,4.93046378044114e-5
Revelation 20:11 (KJV),sn94060041/1894-03-03/ed-1/seq-1/,quotation,24,1.7307326330539052,0.16666666666666666,0.9688548830197299
Ezekiel 1:6 (KJV),sn86091188/1920-10-15/ed-1/seq-8/,noise,2,0.35218772190808334,0.041666666666666664,7.396380798640275e-10
John 21:22 (KJV),sn84020558/1908-02-10/ed-1/seq-3/,quotation,15,1.5326384343900608,0.15625,6.306773181754881e-13
Ephesians 6:12 (KJV),sn84028272/1891-11-25/ed-1/seq-7/,quotation,148,9.030372065898025,0.8222222222222223,1.1397961017565654e-33
Matthew 6:11 (KJV),sn84024718/1869-11-09/ed-1/seq-1/,quotation,13,9.995668785909283,1,1.8690389974568466e-12
Proverbs 8:11 (KJV),sn83025313/1913-11-21/ed-1/seq-6/,quotation,25,3.585883002243649,0.3472222222222222,4.628008118507897e-15
Luke 12:43 (KJV),sn88064181/1914-03-27/ed-1/seq-7/,quotation,24,3.136961470276841,0.3333333333333333,7.33476210635605e-27
Luke 4:16 (KJV),sn85038088/1882-03-09/ed-1/seq-4/,noise,5,0.3573620112584407,0.03787878787878788,9.866125113426963e-11
John 4:24 (KJV),sn85042907/1911-05-20/ed-1/seq-2/,quotation,24,4.378532244181322,0.4,1.1827946124334516e-6
Psalm 136:1 (KJV),sn83035143/1865-02-14/ed-1/seq-4/,noise,5,0.7735620892929551,0.10416666666666666,3.033860290550144e-35
Proverbs 17:22 (KJV),sn97067613/1901-03-13/ed-1/seq-6/,quotation,24,3.739588387060684,0.3333333333333333,1.8136889627153206e-41
Zechariah 5:5 (KJV),sn86081895/1901-08-01/ed-1/seq-6/,noise,13,0.7589768120521492,0.08333333333333333,1.0890428352844444e-5
Romans 5:1 (KJV),sn84024558/1867-02-21/ed-1/seq-3/,noise,13,0.965795456837235,0.12037037037037036,0.00109644008825657
John 5:3 (KJV),sn89058370/1899-09-16/ed-1/seq-3/,quotation,33,4.291543326551296,0.39285714285714285,1.332086026999411e-52
Job 2:7 (KJV),sn88061071/1890-03-10/ed-1/seq-3/,quotation,72,6.330987481313233,0.6,2.0644414163091366e-26
Judges 13:23 (KJV),sn85038158/1876-12-21/ed-1/seq-3/,noise,2,0.051031822392562855,0.005952380952380952,3.344598556400392e-4
Luke 14:33 (KJV),sn94060041/1890-03-15/ed-1/seq-6/,quotation,36,6.554450880102481,0.6,0.101214418166239
Ephesians 2:17 (KJV),sn84026688/1903-02-05/ed-1/seq-1/,quotation,50,7.59791021573621,0.6944444444444444,6.476943823991154e-21
Acts 2:33 (KJV),sn86053370/1864-06-22/ed-1/seq-4/,quotation,174,9.761271633212662,0.90625,1.290320959058369e-44
Romans 7:25 (KJV),sn83030214/1871-12-27/ed-1/seq-2/,noise,26,1.4667443679073804,0.16666666666666666,2.728071786265863e-26
Matthew 23:30 (KJV),sn81004761/1869-03-17/ed-1/seq-2/,noise,5,0.3245014055226024,0.034722222222222224,2.9269020640082115e-14
Galatians 6:14 (KJV),sn84026688/1903-09-17/ed-1/seq-4/,quotation,13,0.9058289016553397,0.08333333333333333,1.1151555521413571e-11
Mark 16:3 (KJV),sn85038102/1898-03-11/ed-1/seq-1/,quotation,13,1.8882353982205033,0.18055555555555555,4.097837969053399e-23
Matthew 25:40 (KJV),sn89066651/1919-08-14/ed-1/seq-1/,quotation,47,2.5461845354844392,0.24479166666666666,1.3450806424878237e-11
Isaiah 10:33 (KJV),sn89058154/1922-09-29/ed-1/seq-2/,quotation,86,5.6410733038803125,0.5512820512820512,2.4012091441952026e-103
John 15:13 (KJV),sn86069675/1892-11-22/ed-1/seq-9/,quotation,33,4.147215603448144,0.39285714285714285,3.5597320460283743e-7
Hosea 10:3 (KJV),sn86083264/1905-10-19/ed-1/seq-4/,noise,2,0.12787731339376443,0.016666666666666666,7.529700080332275e-5
Zechariah 11:10 (KJV),sn84026707/1866-09-20/ed-1/seq-1/,noise,5,0.3558563393252108,0.041666666666666664,0.041229602241575715
Ecclesiastes 7:6 (KJV),sn85038145/1873-07-10/ed-1/seq-1/,noise,5,0.8574185450644117,0.08333333333333333,1.103144743916171e-5
1 Corinthians 3:16 (KJV),sn83045217/1921-12-19/ed-1/seq-7/,quotation,24,4.018934674474658,0.4,7.373748402533154e-7
Proverbs 9:10 (KJV),sn84026853/1878-05-15/ed-1/seq-3/,quotation,5,1.298655583538566,0.1388888888888889,2.2229093791295322e-190
Matthew 13:46 (KJV),sn84028820/1856-11-06/ed-1/seq-1/,quotation,108,10.568328688767505,1,3.274815113662728e-16
Hebrews 12:1 (KJV),sn83040198/1903-01-02/ed-1/seq-2/,quotation,4,0.15070167354854078,0.014492753623188406,0.0018255632416625206
Matthew 25:21 (KJV),sn85033637/1878-11-26/ed-1/seq-1/,quotation,170,5.962720984129625,0.5902777777777778,1.1763106747617084e-28
John 1:13 (KJV),sn86061215/1912-06-01/ed-1/seq-4/,quotation,29,4.146280941476581,0.40277777777777773,6.812153054376598e-9
2 Kings 7:9 (KJV),sn86071197/1894-02-14/ed-1/seq-4/,noise,2,0.05450349338859553,0.005555555555555556,2.6079443221680276e-5
2 Samuel 22:12 (KJV),sn82016419/1880-07-16/ed-1/seq-1/,quotation,31,3.845420704542127,0.369047619047619,6.249901939281353e-37
Psalm 8:5 (KJV),sn96086441/1889-04-26/ed-1/seq-1/,quotation,14,1.2376871572201498,0.12962962962962962,3.253194806933529e-27
1 Samuel 19:9 (KJV),sn97067613/1889-08-29/ed-1/seq-4/,quotation,2,0.20491563909076194,0.020833333333333332,1.0364926488949895e-10
Luke 19:41 (KJV),sn83016632/1879-10-11/ed-1/seq-3/,quotation,10,3.117521425982237,0.2777777777777778,1.3811499464395e-14
John 4:26 (KJV),sn89058128/1891-09-10/ed-1/seq-1/,quotation,5,1.3544315377392933,0.1388888888888889,2.3611750994111705e-153
John 20:2 (KJV),sn85034235/1883-01-04/ed-1/seq-2/,noise,2,0.07280271298852306,0.007575757575757576,2.9052897766461373e-9
Exodus 3:1 (KJV),sn85026941/1898-05-13/ed-1/seq-1/,quotation,60,3.848388081328959,0.3571428571428571,1.2304469078155963e-15
2 Corinthians 1:9 (KJV),sn84026403/1854-02-18/ed-1/seq-1/,noise,5,0.40102064703921375,0.041666666666666664,4.3529683151411397e-4
Genesis 2:7 (KJV),sn86089977/1907-01-12/ed-1/seq-4/,quotation,5,0.4133868053259712,0.041666666666666664,0.03097550408178612
Malachi 3:16 (KJV),sn86079088/1873-10-18/ed-1/seq-2/,quotation,68,3.526063837254733,0.3333333333333333,2.5668477847138056e-26
1 Corinthians 14:35 (KJV),sn84020019/1847-01-29/ed-1/seq-1/,noise,2,0.18167831129531842,0.018518518518518517,1.6374983075084716e-28
Matthew 12:36 (KJV),sn86086632/1898-02-26/ed-1/seq-7/,quotation,96,9.241065282848021,0.8888888888888888,2.7152980380465586e-53
John 4:37 (KJV),sn85038102/1907-04-19/ed-1/seq-6/,quotation,31,8.966587967304365,0.861111111111111,2.820347104573745e-53
1 Corinthians 12:19 (KJV),sn83016926/1874-04-30/ed-1/seq-1/,noise,2,0.4425649594234802,0.041666666666666664,1.2204344608494418e-4
Proverbs 28:1 (KJV),sn87070038/1852-04-15/ed-1/seq-1/,quotation,13,2.2114421058933984,0.21666666666666667,7.484955256688418e-15
Leviticus 14:5 (KJV),sn85026941/1898-06-03/ed-1/seq-1/,quotation,50,6.4152659350449275,0.5952380952380952,1.2328960625047507e-60
Psalm 53:1 (KJV),sn84026853/1876-02-23/ed-1/seq-3/,quotation,24,1.9144196448587847,0.2,8.079827165169013e-11
Job 32:7 (KJV),sn85042796/1843-06-07/ed-1/seq-1/,quotation,36,6.226894514456657,0.6,1.9514748036354344e-86
John 5:39 (KJV),sn88078726/1854-09-21/ed-1/seq-1/,quotation,81,9.19486779910916,0.84375,1.304945984299583e-19
2 Samuel 2:14 (KJV),sn85038102/1898-01-14/ed-1/seq-6/,quotation,36,3.064707049494462,0.2727272727272727,8.551728208892794e-4
Romans 8:28 (KJV),sn84024718/1869-05-11/ed-1/seq-1/,quotation,24,1.886755460545649,0.18181818181818182,0.029112938151117106
Ephesians 6:15 (KJV),sn84026688/1903-02-05/ed-1/seq-1/,quotation,10,4.408755214730295,0.41666666666666663,4.2594271806838864e-13
Matthew 11:4 (KJV),sn89058007/1903-09-04/ed-1/seq-1/,quotation,45,3.765414771699743,0.34090909090909094,9.124037642723158e-4
John 6:70 (KJV),sn84024779/1886-04-22/ed-1/seq-6/,noise,4,0.7815379588203757,0.08333333333333333,0.004363632087812821
Matthew 25:45 (KJV),sn97067613/1889-12-12/ed-1/seq-3/,quotation,55,3.701736363026594,0.35256410256410253,0.0020708645422272565
Isaiah 1:9 (KJV),sn85038115/1879-08-26/ed-1/seq-2/,noise,2,0.08206144340742186,0.00980392156862745,6.727153990740966e-15
2 Corinthians 5:17 (KJV),sn88085460/1901-04-05/ed-1/seq-5/,quotation,24,1.738710412074718,0.16666666666666666,1.0537271907144954e-15
Hebrews 2:6 (KJV),sn85050913/1914-05-26/ed-1/seq-1/,quotation,54,3.9197726553171206,0.4090909090909091,8.321564564079792e-18
Revelation 18:22 (KJV),sn95069778/1897-11-25/ed-1/seq-1/,noise,2,0.06506108373380663,0.006944444444444444,0.0032148000623395843
Luke 21:26 (KJV),sn83035487/1861-02-23/ed-1/seq-1/,quotation,33,2.5618141910313366,0.22916666666666666,8.822830378346216e-25
Isaiah 26:18 (KJV),sn84030186/1861-11-07/ed-1/seq-1/,noise,3,0.08938867063467135,0.011363636363636364,6.854583162158541e-12
Exodus 39:8 (KJV),sn88064176/1900-07-21/ed-1/seq-3/,quotation,40,2.7693507609750903,0.3333333333333333,8.178705149448975e-77
Psalm 118:29 (KJV),sn83035143/1865-02-14/ed-1/seq-4/,noise,5,0.7735620892929551,0.10416666666666666,3.033860290550144e-35
Job 31:15 (KJV),sn86072143/1872-10-25/ed-1/seq-1/,noise,2,0.18162974544329924,0.020833333333333332,2.0525755152279928e-5
Romans 12:5 (KJV),sn84026925/1879-11-27/ed-1/seq-4/,quotation,85,9.489012021831794,0.8854166666666666,1.8222874781891357e-14
Philippians 1:3 (KJV),sn83040198/1903-01-02/ed-1/seq-2/,quotation,5,4.2984910656198005,0.38461538461538464,4.848074025233246e-4
Colossians 3:21 (KJV),sn97067613/1889-12-12/ed-1/seq-3/,quotation,24,5.126190167694297,0.5,6.1962958425344696e-6
Mark 8:16 (KJV),sn85038078/1846-02-05/ed-1/seq-4/,noise,2,0.2626906334079441,0.03333333333333333,1.2093121643521832e-14
Ephesians 6:17 (KJV),sn97067613/1889-08-29/ed-1/seq-4/,quotation,13,2.775961294615403,0.2708333333333333,0.06544094183990527
Matthew 23:38 (KJV),sn85032801/1895-04-11/ed-1/seq-10/,quotation,5,2.064167689555402,0.20833333333333331,4.012070142230166e-51
Leviticus 14:7 (KJV),sn85026941/1898-06-03/ed-1/seq-1/,quotation,54,3.2555356090483385,0.3214285714285714,4.2908833694769535e-17
Psalm 23:1 (KJV),sn84025811/1900-07-27/ed-1/seq-4/,quotation,5,3.9118649517250135,0.38461538461538464,8.422369231721129e-15
2 Samuel 18:33 (KJV),sn97067613/1889-12-19/ed-1/seq-2/,quotation,61,2.5254722904329867,0.24206349206349204,1.5369026434929847e-8
James 5:14 (KJV),sn86069867/1899-12-10/ed-1/seq-4/,quotation,122,7.686409845086971,0.7261904761904762,2.957633382168964e-21
Isaiah 1:13 (KJV),sn83035487/1845-11-14/ed-1/seq-3/,quotation,94,5.445116041919215,0.4895833333333333,4.9472609878080225e-34
2 Samuel 23:15 (KJV),sn85033535/1874-07-04/ed-1/seq-4/,noise,5,0.397327268405122,0.041666666666666664,0.01938326450656427
Proverbs 19:17 (KJV),sn89058007/1903-09-04/ed-1/seq-1/,quotation,36,3.550188557432002,0.3333333333333333,1.6229340054336615e-4
Judges 7:2 (KJV),sn86053661/1869-03-02/ed-1/seq-4/,noise,2,0.08252710694324851,0.007936507936507936,3.49120891987955e-31
1 Corinthians 9:12 (KJV),sn84024558/1856-08-21/ed-1/seq-1/,noise,2,0.08037433035194196,0.008771929824561403,0.022637445600303507
1 Corinthians 15:51 (KJV),sn84026925/1892-04-20/ed-1/seq-4/,quotation,68,7.286364285509961,0.7083333333333333,2.1523724540788217e-17
Matthew 6:11 (KJV),sn86072143/1876-12-01/ed-1/seq-1/,quotation,7,5.313835905979887,0.5384615384615385,1.1436997567405007e-16
John 21:5 (KJV),sn94060041/1890-03-15/ed-1/seq-6/,quotation,30,3.071159566171387,0.2777777777777778,1.140907164164037e-4
Psalm 124:1 (KJV),sn86069867/1899-12-10/ed-1/seq-1/,noise,6,0.5651690060663261,0.07142857142857142,0.5296185051100133
Colossians 2:21 (KJV),sn86079037/1872-05-22/ed-1/seq-2/,quotation,24,10.819262588225584,1,5.127018157642896e-41
John 12:1 (KJV),sn83016475/1840-11-23/ed-1/seq-2/,noise,2,0.10028280061807456,0.013888888888888888,5.774162700334038e-6
Matthew 25:3 (KJV),sn86081895/1901-01-31/ed-1/seq-7/,quotation,48,10.881489218873494,1,7.145881540980395e-38
1 Samuel 15:21 (KJV),sn86088572/1913-03-13/ed-1/seq-10/,noise,5,0.26286602077660615,0.02777777777777778,1.7345201407657229e-9
Hebrews 2:14 (KJV),sn97067613/1889-08-29/ed-1/seq-4/,quotation,13,0.6724886918375927,0.06372549019607843,0.050720085257651516
Luke 3:13 (KJV),sn84036012/1898-01-10/ed-1/seq-3/,quotation,24,4.282540692820153,0.4,7.717286790893131e-6
Zechariah 7:3 (KJV),sn94056446/1908-05-08/ed-1/seq-1/,noise,2,0.10015778351034665,0.00980392156862745,7.11449907946415e-5
Exodus 20:19 (KJV),sn88064402/1905-12-29/ed-1/seq-2/,quotation,120,10.180615721726632,1,1.0541768948618623e-29
2 Thessalonians 3:9 (KJV),sn84024738/1856-12-23/ed-1/seq-2/,noise,5,0.5772056703154156,0.05952380952380952,7.557401264277041e-17
Romans 8:39 (KJV),sn84026900/1854-09-06/ed-1/seq-1/,quotation,82,4.8366720064068165,0.4880952380952381,4.1511628045016217e-10
Jeremiah 32:38 (KJV),sn82003383/1843-09-23/ed-1/seq-1/,noise,1,8.157705785573356,1,2.8976602997167036e-35
Psalm 100:1 (KJV),sn84026925/1879-09-04/ed-1/seq-2/,quotation,13,2.6639317207993187,0.2708333333333333,5.581989719393953e-17
Matthew 25:9 (KJV),sn86081895/1901-01-31/ed-1/seq-7/,quotation,85,7.08680588896167,0.6439393939393939,1.7749069964380827e-16
Acts 16:28 (KJV),sn84025841/1896-11-21/ed-1/seq-4/,quotation,29,3.5507460268449407,0.34523809523809523,2.2728113579696487e-6
Luke 17:18 (KJV),sn85033781/1896-04-29/ed-1/seq-6/,quotation,18,4.042191452381683,0.375,1.6085349669945778e-19
Exodus 39:2 (KJV),sn88064176/1900-07-21/ed-1/seq-3/,quotation,37,4.998034168226946,0.6166666666666667,1.4541075270022144e-171
Luke 2:13 (KJV),sn85038115/1882-12-26/ed-1/seq-3/,quotation,30,6.596634975480786,0.625,1.656078441292163e-120
Exodus 20:13 (KJV),sn83025661/1840-04-22/ed-1/seq-1/,quotation,5,7.872920656261976,1,1.0481796255719094e-18
Exodus 28:6 (KJV),sn88064176/1900-07-21/ed-1/seq-3/,quotation,43,3.734740645020671,0.44791666666666663,2.7429759127590664e-60
Hosea 4:11 (KJV),sn86072143/1876-06-02/ed-1/seq-1/,quotation,10,2.9208885696167552,0.2777777777777778,8.238392583955975e-11
2 Samuel 3:39 (KJV),sn83004710/1915-05-21/ed-1/seq-4/,quotation,57,3.306936999761122,0.31666666666666665,3.6031404048706246e-14
1 Corinthians 3:6 (KJV),sn90061783/1909-08-12/ed-1/seq-7/,quotation,24,7.019055030966182,0.6666666666666666,1.67501540196092e-35
Hebrews 13:18 (KJV),sn82016187/1910-09-01/ed-1/seq-8/,noise,5,0.5373372371999814,0.05208333333333333,4.139868612777475e-5
Psalm 19:10 (KJV),sn85066387/1901-07-19/ed-1/seq-3/,quotation,36,3.043578889694873,0.3,2.5688620848195373e-50
Mark 16:15 (KJV),sn84026925/1892-01-13/ed-1/seq-2/,quotation,48,5.7547526825494915,0.5714285714285714,7.969286855965019e-4
Romans 13:9 (KJV),sn88064181/1914-11-13/ed-1/seq-4/,quotation,125,2.693055714289767,0.3156565656565657,8.625273170616048e-39
Psalm 8:4 (KJV),sn84024283/1910-02-10/ed-1/seq-1/,quotation,13,1.7269991463015384,0.18055555555555555,1.277350214215832e-12
Mark 14:50 (KJV),sn97067613/1889-08-29/ed-1/seq-4/,quotation,5,10.739781526537865,1,0.2644983249234756
Genesis 1:1 (KJV),sn84021912/1897-03-13/ed-1/seq-1/,quotation,2,1.5717067566239014,0.15384615384615385,0.003274193345417926
Psalm 75:7 (KJV),sn84036012/1889-10-15/ed-1/seq-7/,quotation,48,10.883344523981528,1,1.6687661662054226e-43
Psalm 53:3 (KJV),sn85038180/1876-06-15/ed-1/seq-2/,quotation,10,0.771107464393608,0.08333333333333333,0.41958176817512555
Acts 13:1 (KJV),sn83016475/1840-11-23/ed-1/seq-2/,noise,2,0.0668552004120497,0.009259259259259259,6.762585606451975e-4
Acts 19:4 (KJV),sn83025661/1840-04-08/ed-1/seq-1/,quotation,181,9.515902508400586,0.8872549019607843,5.820481497573933e-34
Exodus 20:14 (KJV),sn88064181/1914-11-13/ed-1/seq-4/,quotation,8,4.209351790847806,0.6153846153846154,1.1088685254101818e-64
Hebrews 13:1 (KJV),sn85052020/1897-02-19/ed-1/seq-2/,quotation,1,2.262941241344694,0.2,1.2408505917960777e-103
Revelation 21:16 (KJV),sn82006687/1872-02-08/ed-1/seq-2/,quotation,54,4.287865699827298,0.4090909090909091,4.599440753845232e-157
John 9:4 (KJV),sn84024718/1869-06-29/ed-1/seq-1/,quotation,36,2.7790955765882304,0.2727272727272727,0.00953221701335125
Matthew 23:30 (KJV),sn83035174/1869-11-24/ed-1/seq-1/,noise,6,0.38340066151334723,0.041666666666666664,1.4644683913946397e-23
2 Timothy 3:12 (KJV),sn83016925/1887-06-15/ed-1/seq-4/,quotation,18,3.119524642454794,0.3,1.0997556864443145e-6
Lamentations 3:33 (KJV),sn84024718/1864-02-02/ed-1/seq-2/,quotation,10,2.1663365572602737,0.20833333333333331,1.6845455607325144e-13
Luke 14:26 (KJV),sn94060041/1905-05-20/ed-1/seq-1/,quotation,87,5.014497252907601,0.48333333333333334,1.5338323443964377e-10
Exodus 20:8 (KJV),sn88064176/1899-04-22/ed-1/seq-3/,quotation,5,3.6894445534950457,0.38461538461538464,4.5866542004651735e-30
Mark 10:22 (KJV),sn85042588/1889-03-29/ed-1/seq-2/,quotation,13,3.0017297061219286,0.2708333333333333,5.25633480751563e-7
Matthew 19:24 (KJV),sn84026688/1903-03-05/ed-1/seq-4/,quotation,101,8.402456991622145,0.8416666666666667,2.098334273304987e-44
John 6:47 (KJV),sn82015485/1917-06-21/ed-1/seq-2/,noise,5,1.0770088985863668,0.10416666666666666,1.4395346517020943e-75
Exodus 20:15 (KJV),sn86053712/1867-01-23/ed-1/seq-2/,quotation,5,8.242451235699095,1,8.080031303170993e-10
Luke 8:42 (KJV),sn83030313/1846-06-27/ed-1/seq-4/,noise,5,0.4853208143542377,0.046296296296296294,2.858132715238685e-6
Revelation 8:10 (KJV),sn92065637/1896-06-24/ed-1/seq-5/,quotation,60,3.8726964331404035,0.3571428571428571,6.651334120273452e-44
2 Chronicles 20:12 (KJV),sn86069180/1899-06-03/ed-1/seq-3/,noise,2,0.06912911405472212,0.008771929824561403,2.0594286075446328e-4
Luke 23:34 (KJV),sn89081022/1908-08-26/ed-1/seq-6/,quotation,13,1.373378579102953,0.13541666666666666,0.004296471052216382
1 Corinthians 9:27 (KJV),sn92065637/1896-02-19/ed-1/seq-5/,quotation,18,1.4774894468225004,0.13636363636363635,3.313719035802429e-5
Proverbs 6:6 (KJV),sn89058370/1887-10-05/ed-1/seq-3/,quotation,36,10.362964061028274,1,2.717776374664023e-82
Nehemiah 5:4 (KJV),sn82014296/1869-07-29/ed-1/seq-4/,noise,5,0.43784124829536064,0.046296296296296294,3.7140183052037935e-8
Proverbs 6:8 (KJV),sn89058370/1887-10-05/ed-1/seq-3/,quotation,12,5.273588921196061,0.5,3.511216289411534e-187
Exodus 16:17 (KJV),sn84026909/1884-03-13/ed-1/seq-3/,noise,5,0.8665346229041094,0.08333333333333333,1.0396526960150134e-7
Mark 8:36 (KJV),sn85038292/1871-08-10/ed-1/seq-1/,noise,49,6.076511566222598,0.5833333333333333,1.3058569653043393e-42
Luke 19:10 (KJV),sn83045462/1860-08-09/ed-1/seq-1/,quotation,5,1.4119146267900244,0.1388888888888889,9.4525457224827e-16
Psalm 23:3 (KJV),sn84026853/1886-10-27/ed-1/seq-6/,quotation,33,7.577186683763594,0.6875,3.825181193982996e-23
Mark 10:16 (KJV),sn85042588/1889-03-29/ed-1/seq-2/,quotation,73,11.10511687041581,1.0138888888888888,3.147356633718391e-30
Deuteronomy 5:17 (KJV),sn88064181/1914-11-13/ed-1/seq-4/,quotation,8,10.848079783878523,1.6,6.620983493863014e-80
Philippians 2:8 (KJV),sn84026918/1882-06-23/ed-2/seq-1/,quotation,30,2.9850384453931866,0.2777777777777778,2.2573358195973827e-37
Romans 8:14 (KJV),sn88064537/1892-07-02/ed-1/seq-3/,quotation,13,5.706856232648116,0.5416666666666666,1.1733826339413588e-24
1 Corinthians 15:44 (KJV),sn84026853/1886-04-28/ed-1/seq-1/,quotation,33,4.82482552979163,0.4583333333333333,3.360967912259061e-52
1 Corinthians 9:22 (KJV),sn85054616/1854-12-20/ed-1/seq-1/,quotation,10,0.6358617727263752,0.0641025641025641,0.017757003592011687
Proverbs 3:17 (KJV),sn89058007/1895-07-19/ed-1/seq-1/,quotation,34,14.701875449777814,1.4166666666666665,6.960441788195697e-13
John 8:11 (KJV),sn97067613/1889-02-07/ed-1/seq-4/,quotation,45,4.069260909400079,0.375,1.7657968439046617e-6
1 Corinthians 1:26 (KJV),sn83016925/1887-07-06/ed-1/seq-4/,quotation,36,2.091293850252464,0.2,7.618426981455641e-7
Luke 18:13 (KJV),sn83045706/1858-12-29/ed-1/seq-2/,quotation,24,1.2254333441840564,0.11764705882352941,9.047645203028792e-8
Matthew 24:44 (KJV),sn84022687/1847-12-16/ed-1/seq-1/,quotation,24,2.502082029061367,0.25,1.3054652396919e-4
1 John 2:19 (KJV),sn89058248/1897-10-15/ed-1/seq-4/,noise,2,0.07943569533968263,0.010416666666666666,1.4075388961252672e-9
Matthew 25:23 (KJV),sn84026853/1876-04-05/ed-1/seq-3/,quotation,83,3.044236668406057,0.3007246376811594,1.3131407675051811e-28
Amos 7:8 (KJV),sn85034374/1900-08-11/ed-1/seq-7/,quotation,103,4.10691846342833,0.42916666666666664,1.5866242609350997e-36
Leviticus 19:28 (KJV),sn85038523/1863-01-25/ed-1/seq-1/,noise,5,0.304511563159761,0.034722222222222224,4.1473750304859595e-6
1 Kings 17:2 (KJV),sn84026688/1903-01-29/ed-1/seq-1/,quotation,29,8.910901666436626,1.2083333333333333,5.8681829539513724e-21
Luke 2:40 (KJV),sn84036012/1898-01-10/ed-1/seq-3/,quotation,13,1.581302178890624,0.15476190476190477,6.71463641388429e-7
Mark 10:23 (KJV),sn85042588/1889-03-29/ed-1/seq-2/,noise,6,0.4133749020345901,0.045454545454545456,2.882479763154813e-8
James 2:25 (KJV),sn83040052/1898-11-04/ed-1/seq-2/,noise,5,0.3093193182485048,0.03205128205128205,0.12471964145114744
Luke 2:11 (KJV),2010270501/1903-12-11/ed-1/seq-6/,quotation,24,4.370680041804229,0.4,3.414922623572007e-12
Luke 18:8 (KJV),sn83045217/1921-12-19/ed-1/seq-7/,quotation,48,4.569239840291039,0.4444444444444444,2.0017419556593777e-11
Psalm 84:9 (KJV),sn94060041/1894-03-03/ed-1/seq-1/,quotation,13,2.2138784810630328,0.21666666666666667,0.3180336951723849
Jeremiah 25:32 (KJV),sn84022770/1909-10-22/ed-1/seq-2/,quotation,34,2.0405506256126937,0.20238095238095238,5.585168683069161e-26
Daniel 1:8 (KJV),sn98069867/1919-08-29/ed-1/seq-7/,quotation,53,2.6344926784263945,0.24537037037037035,3.535223663273195e-39
2 Thessalonians 3:13 (KJV),sn86063662/1884-03-13/ed-1/seq-3/,quotation,5,2.0438810020723324,0.20833333333333331,1.4529946756914179e-11
Psalm 126:6 (KJV),sn89058007/1903-10-02/ed-1/seq-4/,quotation,120,11.127280203778897,1,9.856352659860358e-38
Proverbs 22:1 (KJV),sn82016014/1909-03-20/ed-1/seq-14/,quotation,109,10.541737282343126,1.0092592592592593,5.777349560026013e-59
Psalm 19:14 (KJV),sn85038115/1873-02-25/ed-1/seq-2/,quotation,69,8.840655011235585,0.8214285714285714,7.902827417715556e-303
